gate,forward_months,trade_count,same_close_calendar_sum,same_close_worst_month,same_close_neg_months,adverse0_calendar_sum,adverse0_worst_month,adverse0_neg_months,adverse10_calendar_sum,adverse10_worst_month,adverse10_neg_months
low_eff_q20,6,77,0.18484457625274267,-0.009697245266574948,2,0.15076050991301285,-0.011724634868402412,2,0.07087370030900492,-0.02280341932391166,2
low_eff_low_atr_q20_q40,6,37,0.1008864128840917,0.0008985987137670351,0,0.09572481951498069,-0.00015321422260405676,1,0.055565039184101286,-0.010289571324124445,1
level_far_sma_gap_q60_q80,6,27,0.06939931011215614,8.94135773074907e-05,0,0.06414558064366388,-0.0002576872275515084,1,0.0405941879335037,-0.004824773251079688,2
low_rf_slope_up_q40_q60,6,49,0.08498651225457068,-0.0038762027364013076,2,0.07674886148863763,-0.005050129888743659,2,0.036426843402872285,-0.010931070820269454,3
wick_late_q40,6,42,0.07329767981422713,-0.0075280538587877855,1,0.046976603340279116,-0.00973771559603983,1,0.001247162186018085,-0.01825782418579377,4
wick_touch_ext_le_0,6,83,0.059290362087845265,-0.018170389618036645,2,0.029368041448283092,-0.019009683137396923,2,-0.06105086714259061,-0.03417793328137475,3
baseline_model_advance,6,298,0.09743617847702449,-0.06545854721741283,2,0.01131628842088345,-0.07308691500058805,4,-0.30654350712913636,-0.12633387675913435,5
