gate,forward_months,forward_events,trade_count,same_close_calendar_sum,same_close_worst_month,same_close_neg_months,adverse10_calendar_sum,adverse10_worst_month,adverse10_neg_months
low_eff_low_atr_q20_q40,1,6,6,0.004248920688271122,0.004248920688271122,0,-0.0018745329936161324,-0.0018745329936161324,1
baseline_model_advance,1,59,59,-0.08928264243002687,-0.08928264243002687,1,-0.16089213171146466,-0.16089213171146466,1
