symbol,month,symbol_month,breakout_shape_name,side,symbol_side,entry_time,exit_time,entry_type,entry_reason,side_entry_reason,symbol_month_side,symbol_month_entry_reason,symbol_month_side_entry_reason,exit_reason,entry_price,exit_price,notional,pnl_pct,pnl_bps,pnl_value,pnl_initial_pct,hold_seconds,hold_bucket,mfe_pct,mae_pct,mfe_bps,mae_bps,mfe_300s_pct,mae_300s_pct,mfe_300s_bps,mae_300s_bps,mae_300s_bucket,outcome,signal_start,signal_bar_index,breakout_level,breakout_pre_touch_seconds,breakout_extension_atr,level_to_signal_open_atr,external_event_key,external_touch_time,external_shape_variant,external_context_combo_spec,external_context_model_status,timing_prediction,rf_probability,sizing_multiplier,cost_penalty,roundtrip_cost_atr,speed_300s_atr,eff_300s,touch_extension_atr,pre_touch_seconds,gross_pnl_initial_pct,round_trip_fee_initial_pct,gross_pnl_bps,round_trip_fee_bps
ETHUSDT,2025-06,ETHUSDT:2025-06,t3_swing,short,ETHUSDT:short,2025-06-22T19:06:27+00:00,2025-06-22T20:06:27+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-06:short,ETHUSDT:2025-06:External-NextSecond-Adverse,ETHUSDT:2025-06:short:External-NextSecond-Adverse,SL,2169.724653564453,2172.447290159748,39839.00548053113,-0.125483,-32.548305,-49.991198,-0.129669,3600.0,15-60m,-0.050025,-0.950602,-5.002501,-95.060191,-0.050025,-0.889762,-5.002501,-88.976155,gt20bps,loss,2025-06-22 19:00:00+00:00,523.0,2173.45,386.0,0.0662806752498452,0.2822294120346192,ETHUSDT|2025-06-22T19:00:00+00:00|2025-06-22T19:06:26+00:00|short,2025-06-22 19:06:26+00:00,,,,fast,0.68,1.36,1.0,0.1,-0.3968718683696265,0.9344861260775862,0.0776138674849809,386.0,-0.049991,0.079678,-12.548305,20.0
ETHUSDT,2025-06,ETHUSDT:2025-06,t3_swing,long,ETHUSDT:long,2025-06-23T18:02:51+00:00,2025-06-23T19:02:51+00:00,BUY,External-NextSecond-Adverse,long:External-NextSecond-Adverse,ETHUSDT:2025-06:long,ETHUSDT:2025-06:External-NextSecond-Adverse,ETHUSDT:2025-06:long:External-NextSecond-Adverse,SL,2291.745397705078,2301.934173047062,39787.13779704264,0.444586,24.458583,176.887978,0.097314,3600.0,15-60m,0.9222,-0.399054,92.220039,-39.905393,0.308702,-0.348878,30.87023,-34.88781,gt20bps,win,2025-06-23 18:00:00+00:00,546.0,2288.27,170.0,0.0021230192276054,0.4116542269161561,ETHUSDT|2025-06-23T18:00:00+00:00|2025-06-23T18:02:50+00:00|long,2025-06-23 18:02:50+00:00,,,,fast,0.63,1.26,1.0,0.1,0.4158844257165633,0.9022818459250538,0.0078971272185169,170.0,0.176888,0.079574,44.458583,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-02T11:05:18+00:00,2025-07-02T12:05:18+00:00,BUY,External-NextSecond-Adverse,long:External-NextSecond-Adverse,ETHUSDT:2025-07:long,ETHUSDT:2025-07:External-NextSecond-Adverse,ETHUSDT:2025-07:long:External-NextSecond-Adverse,SL,2461.219985229492,2459.239347730761,40000.0,-0.080474,-28.047381,-32.189524,-0.11219,3600.0,15-60m,-0.049975,-0.793104,-4.997501,-79.3104,-0.049975,-0.232811,-4.997501,-23.281117,gt20bps,loss,2025-07-02 11:00:00+00:00,35.0,2455.88,317.0,0.1705711733691495,0.1625832749176623,ETHUSDT|2025-07-02T11:00:00+00:00|2025-07-02T11:05:17+00:00|long,2025-07-02 11:05:17+00:00,,,,fast,0.82,1.64,1.0,0.1,0.4295655377206341,0.8074956403511364,0.2647048253121111,317.0,-0.03219,0.08,-8.047381,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-02T12:11:45+00:00,2025-07-02T13:32:03+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-07:long,ETHUSDT:2025-07:SL-Reentry,ETHUSDT:2025-07:long:SL-Reentry,SL,2444.4143412853628,2442.44611044264,39955.12419037312,-0.08052,-28.051953,-32.171677,-0.112082,4818.0,60m+,0.216232,-0.525863,21.623216,-52.58635,0.052594,-0.221908,5.259378,-22.1908,gt20bps,loss,2025-07-02 11:00:00+00:00,35.0,2455.88,317.0,0.1705711733691495,0.1625832749176623,ETHUSDT|2025-07-02T11:00:00+00:00|2025-07-02T11:05:17+00:00|long,2025-07-02 11:05:17+00:00,,,,fast,0.82,1.64,1.0,0.1,0.4295655377206341,0.8074956403511364,0.2647048253121111,317.0,-0.032172,0.07991,-8.051953,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-03T05:09:25+00:00,2025-07-03T06:09:25+00:00,BUY,External-NextSecond-Adverse,long:External-NextSecond-Adverse,ETHUSDT:2025-07:long,ETHUSDT:2025-07:External-NextSecond-Adverse,ETHUSDT:2025-07:long:External-NextSecond-Adverse,SL,2582.740676147461,2593.8070243519064,39910.29142036576,0.428473,22.847307,171.00485,0.091184,3600.0,15-60m,0.732913,-0.260989,73.291314,-26.098927,-0.031003,-0.260989,-3.10033,-26.098927,gt20bps,win,2025-07-03 05:00:00+00:00,53.0,2580.76,564.0,0.0261617905895111,0.5338925635897457,ETHUSDT|2025-07-03T05:00:00+00:00|2025-07-03T05:09:24+00:00|long,2025-07-03 05:09:24+00:00,,,,skip,0.42,0.84,1.0,0.1,0.4415704921504269,0.8875726822926072,0.0401125538625418,564.0,0.171005,0.079821,42.847307,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-08T17:05:12+00:00,2025-07-08T18:05:12+00:00,BUY,External-NextSecond-Adverse,long:External-NextSecond-Adverse,ETHUSDT:2025-07:long,ETHUSDT:2025-07:External-NextSecond-Adverse,ETHUSDT:2025-07:long:External-NextSecond-Adverse,SL,2591.495051147461,2621.414963043649,39946.76512721168,1.154543,95.454251,461.202383,0.381308,3600.0,15-60m,1.416746,-0.220144,141.674628,-22.014366,0.714065,-0.220144,71.40646,-22.014366,gt20bps,win,2025-07-08 17:00:00+00:00,185.0,2588.91,311.0,0.0577995050397655,0.6628636970608709,ETHUSDT|2025-07-08T17:00:00+00:00|2025-07-08T17:05:11+00:00|long,2025-07-08 17:05:11+00:00,,,,fast,0.57,1.14,1.0,0.1,0.6834075481265377,0.9694868976277436,0.0071738982941905,311.0,0.461202,0.079894,115.454251,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-08T19:09:05+00:00,2025-07-08T20:09:05+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-07:long,ETHUSDT:2025-07:SL-Reentry,ETHUSDT:2025-07:long:SL-Reentry,SL,2614.880662894611,2612.571819716434,40099.2886683133,-0.088296,-28.829631,-35.406193,-0.115605,3600.0,15-60m,0.10285,-0.509033,10.285003,-50.903258,-0.001169,-0.187032,-0.11689,-18.703235,10_to_20bps,loss,2025-07-08 17:00:00+00:00,185.0,2588.91,311.0,0.0577995050397655,0.6628636970608709,ETHUSDT|2025-07-08T17:00:00+00:00|2025-07-08T17:05:11+00:00|long,2025-07-08 17:05:11+00:00,,,,fast,0.57,1.14,1.0,0.1,0.6834075481265377,0.9694868976277436,0.0071738982941905,311.0,-0.035406,0.080199,-8.829631,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-08T20:17:47+00:00,2025-07-08T21:20:49+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-07:long,ETHUSDT:2025-07:SL-Reentry,ETHUSDT:2025-07:long:SL-Reentry,SL,2604.862912631163,2602.565447087896,40053.046760229256,-0.088199,-28.81991,-35.326425,-0.115432,3782.0,60m+,0.373039,-0.30761,37.303942,-30.760985,0.086653,-0.079193,8.665349,-7.91928,5_to_10bps,loss,2025-07-08 17:00:00+00:00,185.0,2588.91,311.0,0.0577995050397655,0.6628636970608709,ETHUSDT|2025-07-08T17:00:00+00:00|2025-07-08T17:05:11+00:00|long,2025-07-08 17:05:11+00:00,,,,fast,0.57,1.14,1.0,0.1,0.6834075481265377,0.9694868976277436,0.0071738982941905,311.0,-0.035326,0.080106,-8.81991,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,short,ETHUSDT:short,2025-07-17T20:05:27+00:00,2025-07-17T21:05:27+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-07:short,ETHUSDT:2025-07:External-NextSecond-Adverse,ETHUSDT:2025-07:short:External-NextSecond-Adverse,SL,3386.306,3390.064428796602,40006.87375274182,-0.110989,-31.098905,-44.403248,-0.124417,3600.0,15-60m,0.407405,-1.585622,40.74053,-158.562162,0.333579,-0.235774,33.357854,-23.577429,gt20bps,loss,2025-07-17 20:00:00+00:00,404.0,3389.08,326.0,0.0259172462886879,0.5629196941107918,ETHUSDT|2025-07-17T20:00:00+00:00|2025-07-17T20:05:26+00:00|short,2025-07-17 20:05:26+00:00,,,,fast,0.555,1.11,1.0,0.1,-0.5787079723939709,0.97266475145817,0.0122582016289185,326.0,-0.044403,0.080014,-11.098905,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,short,ETHUSDT:short,2025-07-18T19:04:15+00:00,2025-07-18T20:11:10+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-07:short,ETHUSDT:2025-07:External-NextSecond-Adverse,ETHUSDT:2025-07:short:External-NextSecond-Adverse,SL,3546.226,3525.500953466548,39957.10695439168,0.584425,38.442543,233.519494,0.153605,4015.0,60m+,1.077935,-1.04291,107.793468,-104.291043,0.231965,-0.371209,23.196491,-37.120851,gt20bps,win,2025-07-18 19:00:00+00:00,427.0,3547.96,254.0,0.0025073071000866,0.5132467421674931,ETHUSDT|2025-07-18T19:00:00+00:00|2025-07-18T19:04:14+00:00|short,2025-07-18 19:04:14+00:00,,,,fast,0.535,1.07,1.0,0.1,-0.5187788420145982,0.934107734831181,0.0,254.0,0.233519,0.079914,58.442543,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,short,ETHUSDT:short,2025-07-18T21:21:39+00:00,2025-07-18T22:25:27+00:00,SHORT,SL-Reentry,short:SL-Reentry,ETHUSDT:2025-07:short,ETHUSDT:2025-07:SL-Reentry,ETHUSDT:2025-07:short:SL-Reentry,SL,3553.412346435547,3557.7466665995794,40018.54906641038,-0.121976,-32.197628,-48.813137,-0.12885,3828.0,60m+,0.622002,-0.521121,62.200177,-52.11212,0.065635,-0.12657,6.563461,-12.657033,10_to_20bps,loss,2025-07-18 19:00:00+00:00,427.0,3547.96,254.0,0.0025073071000866,0.5132467421674931,ETHUSDT|2025-07-18T19:00:00+00:00|2025-07-18T19:04:14+00:00|short,2025-07-18 19:04:14+00:00,,,,fast,0.535,1.07,1.0,0.1,-0.5187788420145982,0.934107734831181,0.0,254.0,-0.048813,0.080037,-12.197628,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-24T08:09:34+00:00,2025-07-24T09:13:45+00:00,BUY,External-NextSecond-Adverse,long:External-NextSecond-Adverse,ETHUSDT:2025-07:long,ETHUSDT:2025-07:External-NextSecond-Adverse,ETHUSDT:2025-07:long:External-NextSecond-Adverse,SL,3612.795485229492,3630.207496496832,39967.00897230437,0.481954,28.195397,192.622586,0.112689,3851.0,60m+,0.885036,-0.137994,88.503582,-13.79936,0.669966,-0.137994,66.996637,-13.79936,10_to_20bps,win,2025-07-24 08:00:00+00:00,560.0,3610.21,573.0,0.0104798421727523,0.4082615886714691,ETHUSDT|2025-07-24T08:00:00+00:00|2025-07-24T08:09:33+00:00|long,2025-07-24 08:09:33+00:00,,,,fast,0.495,0.99,1.0,0.1,0.6392579856326318,0.99931929306094,0.0171840975029879,573.0,0.192623,0.079934,48.195397,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-24T10:22:19+00:00,2025-07-24T12:08:52+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-07:long,ETHUSDT:2025-07:SL-Reentry,ETHUSDT:2025-07:long:SL-Reentry,SL,3623.6933209630847,3646.252277087714,40012.084399691885,0.62254,42.254043,249.091404,0.169067,6393.0,60m+,1.011862,-0.894758,101.18623,-89.475843,-0.034312,-0.51393,-3.431222,-51.393015,gt20bps,win,2025-07-24 08:00:00+00:00,560.0,3610.21,573.0,0.0104798421727523,0.4082615886714691,ETHUSDT|2025-07-24T08:00:00+00:00|2025-07-24T08:09:33+00:00|long,2025-07-24 08:09:33+00:00,,,,fast,0.495,0.99,1.0,0.1,0.6392579856326318,0.99931929306094,0.0171840975029879,573.0,0.249091,0.080024,62.254043,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-24T12:40:15+00:00,2025-07-24T13:40:15+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-07:long,ETHUSDT:2025-07:SL-Reentry,ETHUSDT:2025-07:long:SL-Reentry,SL,3625.4238123657847,3641.268781262768,40079.71129371071,0.437051,23.705149,175.168977,0.09501,3600.0,15-60m,0.843382,-0.149881,84.338244,-14.988102,0.136158,-0.097476,13.615774,-9.747605,5_to_10bps,win,2025-07-24 08:00:00+00:00,560.0,3610.21,573.0,0.0104798421727523,0.4082615886714691,ETHUSDT|2025-07-24T08:00:00+00:00|2025-07-24T08:09:33+00:00|long,2025-07-24 08:09:33+00:00,,,,fast,0.495,0.99,1.0,0.1,0.6392579856326318,0.99931929306094,0.0171840975029879,573.0,0.175169,0.080159,43.705149,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-24T14:01:30+00:00,2025-07-24T15:01:47+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-07:long,ETHUSDT:2025-07:SL-Reentry,ETHUSDT:2025-07:long:SL-Reentry,SL,3633.60123476687,3727.922930197081,40117.71511530421,2.595819,239.581857,1041.383097,0.961148,3617.0,60m+,3.064969,-0.568067,306.496857,-56.806657,0.414979,-0.209193,41.497941,-20.919287,gt20bps,win,2025-07-24 08:00:00+00:00,560.0,3610.21,573.0,0.0104798421727523,0.4082615886714691,ETHUSDT|2025-07-24T08:00:00+00:00|2025-07-24T08:09:33+00:00|long,2025-07-24 08:09:33+00:00,,,,fast,0.495,0.99,1.0,0.1,0.6392579856326318,0.99931929306094,0.0171840975029879,573.0,1.041383,0.080235,259.581857,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,long,ETHUSDT:long,2025-07-24T16:06:10+00:00,2025-07-24T17:06:10+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-07:long,ETHUSDT:2025-07:SL-Reentry,ETHUSDT:2025-07:long:SL-Reentry,SL,3715.818117491493,3711.231005255463,40502.174181939,-0.123448,-32.344824,-49.999223,-0.131003,3600.0,15-60m,0.230683,-1.320789,23.068339,-132.078928,0.230683,-0.071538,23.068339,-7.153755,5_to_10bps,loss,2025-07-24 08:00:00+00:00,560.0,3610.21,573.0,0.0104798421727523,0.4082615886714691,ETHUSDT|2025-07-24T08:00:00+00:00|2025-07-24T08:09:33+00:00|long,2025-07-24 08:09:33+00:00,,,,fast,0.495,0.99,1.0,0.1,0.6392579856326318,0.99931929306094,0.0171840975029879,573.0,-0.049999,0.081004,-12.344824,20.0
ETHUSDT,2025-07,ETHUSDT:2025-07,t3_swing,short,ETHUSDT:short,2025-07-31T18:08:38+00:00,2025-07-31T19:08:38+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-07:short,ETHUSDT:2025-07:External-NextSecond-Adverse,ETHUSDT:2025-07:short:External-NextSecond-Adverse,SL,3756.9006392822266,3760.177680655204,40449.77275338356,-0.087227,-28.722726,-35.283227,-0.116183,3600.0,15-60m,0.210297,-0.841102,21.029673,-84.110185,0.210297,-0.220908,21.029673,-22.090847,gt20bps,loss,2025-07-31 18:00:00+00:00,738.0,3762.27,517.0,0.0836998916863582,0.4871582186912612,ETHUSDT|2025-07-31T18:00:00+00:00|2025-07-31T18:08:37+00:00|short,2025-07-31 18:08:37+00:00,,,,fast,0.455,0.91,1.0,0.1,-0.6156547939309157,0.9988547166121958,0.0800430431507586,517.0,-0.035283,0.0809,-8.722726,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,short,ETHUSDT:short,2025-08-01T17:05:18+00:00,2025-08-01T18:08:12+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-08:short,ETHUSDT:2025-08:External-NextSecond-Adverse,ETHUSDT:2025-08:short:External-NextSecond-Adverse,SL,3560.9786297607425,3565.136096566044,40000.0,-0.116751,-31.675068,-46.700272,-0.1267,3774.0,60m+,0.386935,-1.151688,38.693517,-115.168791,-0.050025,-0.67822,-5.002501,-67.821954,gt20bps,loss,2025-08-01 17:00:00+00:00,17.0,3565.0,317.0,0.0290405096276617,0.4819429798399526,ETHUSDT|2025-08-01T17:00:00+00:00|2025-08-01T17:05:17+00:00|short,2025-08-01 17:05:17+00:00,,,,fast,0.535,1.07,1.0,0.1,-0.4553635074350688,0.9995529386108384,0.0113953886925356,317.0,-0.0467,0.08,-11.675068,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-03T22:02:04+00:00,2025-08-03T23:02:04+00:00,BUY,External-NextSecond-Adverse,long:External-NextSecond-Adverse,ETHUSDT:2025-08:long,ETHUSDT:2025-08:External-NextSecond-Adverse,ETHUSDT:2025-08:long:External-NextSecond-Adverse,SL,3515.906977294921,3513.0340904554814,39949.31989101847,-0.081711,-28.171112,-32.643035,-0.112542,3600.0,15-60m,-0.049975,-0.921725,-4.997501,-92.172454,-0.049975,-0.68907,-4.997501,-68.906959,gt20bps,loss,2025-08-03 22:00:00+00:00,70.0,3515.0,123.0,0.0631969234895689,0.562983363782574,ETHUSDT|2025-08-03T22:00:00+00:00|2025-08-03T22:02:03+00:00|long,2025-08-03 22:02:03+00:00,,,,fast,0.625,1.25,1.0,0.1,0.4247996485327758,0.7369834786768223,0.02128346134618,123.0,-0.032643,0.079899,-8.171112,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-04T00:00:05+00:00,2025-08-04T01:00:35+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,3499.4426649196075,3542.6867103120767,39904.30322100976,1.235741,103.574093,493.113808,0.413305,3630.0,60m+,1.501305,-0.248973,150.130522,-24.897349,0.044502,-0.136386,4.450237,-13.63858,10_to_20bps,win,2025-08-03 22:00:00+00:00,70.0,3515.0,123.0,0.0631969234895689,0.562983363782574,ETHUSDT|2025-08-03T22:00:00+00:00|2025-08-03T22:02:03+00:00|long,2025-08-03 22:02:03+00:00,,,,fast,0.625,1.25,1.0,0.1,0.4247996485327758,0.7369834786768223,0.02128346134618,123.0,0.493114,0.079809,123.574093,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-04T02:17:00+00:00,2025-08-04T03:17:00+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,3538.369841222833,3566.130735435019,40069.62530180076,0.784567,58.456734,314.373194,0.234234,3600.0,15-60m,1.065469,-0.15176,106.546881,-15.176032,0.4228,-0.15176,42.280026,-15.176032,10_to_20bps,win,2025-08-03 22:00:00+00:00,70.0,3515.0,123.0,0.0631969234895689,0.562983363782574,ETHUSDT|2025-08-03T22:00:00+00:00|2025-08-03T22:02:03+00:00|long,2025-08-03 22:02:03+00:00,,,,fast,0.625,1.25,1.0,0.1,0.4247996485327758,0.7369834786768223,0.02128346134618,123.0,0.314373,0.080139,78.456734,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-04T04:00:04+00:00,2025-08-04T05:00:04+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,3559.620340786369,3556.5004470094905,40163.31887922564,-0.087647,-28.764681,-35.201869,-0.115529,3600.0,15-60m,0.16995,-0.661314,16.995018,-66.131386,0.119388,-0.073613,11.938847,-7.361293,5_to_10bps,loss,2025-08-03 22:00:00+00:00,70.0,3515.0,123.0,0.0631969234895689,0.562983363782574,ETHUSDT|2025-08-03T22:00:00+00:00|2025-08-03T22:02:03+00:00|long,2025-08-03 22:02:03+00:00,,,,fast,0.625,1.25,1.0,0.1,0.4247996485327758,0.7369834786768223,0.02128346134618,123.0,-0.035202,0.080327,-8.764681,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-04T05:02:10+00:00,2025-08-04T06:02:10+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,3540.4880692461284,3537.399168986356,40117.10747655552,-0.087245,-28.724504,-35.000187,-0.115234,3600.0,15-60m,-0.019433,-0.461749,-1.943293,-46.174924,-0.019433,-0.212064,-1.943293,-21.206367,gt20bps,loss,2025-08-03 22:00:00+00:00,70.0,3515.0,123.0,0.0631969234895689,0.562983363782574,ETHUSDT|2025-08-03T22:00:00+00:00|2025-08-03T22:02:03+00:00|long,2025-08-03 22:02:03+00:00,,,,fast,0.625,1.25,1.0,0.1,0.4247996485327758,0.7369834786768223,0.02128346134618,123.0,-0.035,0.080234,-8.724504,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-04T06:17:07+00:00,2025-08-04T07:22:59+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,3528.5861762500995,3537.188504780236,40071.01371586344,0.24379,4.378967,97.688991,0.017547,3952.0,60m+,0.516464,-0.223779,51.646414,-22.3779,0.212377,-0.061108,21.23769,-6.110789,5_to_10bps,win,2025-08-03 22:00:00+00:00,70.0,3515.0,123.0,0.0631969234895689,0.562983363782574,ETHUSDT|2025-08-03T22:00:00+00:00|2025-08-03T22:02:03+00:00|long,2025-08-03 22:02:03+00:00,,,,fast,0.625,1.25,1.0,0.1,0.4247996485327758,0.7369834786768223,0.02128346134618,123.0,0.097689,0.080142,24.378967,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-04T13:00:45+00:00,2025-08-04T14:04:58+00:00,BUY,External-NextSecond-Adverse,long:External-NextSecond-Adverse,ETHUSDT:2025-08:long,ETHUSDT:2025-08:External-NextSecond-Adverse,ETHUSDT:2025-08:long:External-NextSecond-Adverse,SL,3578.1382727050777,3639.146467980148,40078.03250143869,1.705026,150.502621,683.340957,0.603185,3853.0,60m+,1.99997,-0.493505,199.996962,-49.350503,0.061255,-0.27859,6.125547,-27.859043,gt20bps,win,2025-08-04 13:00:00+00:00,85.0,3574.47,44.0,0.0665069694793873,0.1517577794392268,ETHUSDT|2025-08-04T13:00:00+00:00|2025-08-04T13:00:44+00:00|long,2025-08-04 13:00:44+00:00,,,,fast,0.63,1.26,1.0,0.1,0.3544515245840192,0.999058337161231,0.0387135150991672,44.0,0.683341,0.080156,170.502621,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,short,ETHUSDT:short,2025-08-05T22:02:43+00:00,2025-08-05T23:02:43+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-08:short,ETHUSDT:2025-08:External-NextSecond-Adverse,ETHUSDT:2025-08:short:External-NextSecond-Adverse,SL,3555.6812309570314,3559.459606414086,40319.30645840967,-0.106263,-30.626305,-42.844526,-0.123484,3600.0,15-60m,0.272275,-1.217171,27.2275,-121.717126,0.272275,-0.104302,27.2275,-10.430242,10_to_20bps,loss,2025-08-05 22:00:00+00:00,118.0,3559.71,162.0,0.0545119395860645,0.3975951116914943,ETHUSDT|2025-08-05T22:00:00+00:00|2025-08-05T22:02:42+00:00|short,2025-08-05 22:02:42+00:00,,,,fast,0.85,1.7,1.0,0.1,-0.4415626047541706,0.9063969500535184,0.0410358050539793,162.0,-0.042845,0.080639,-10.626305,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-13T03:03:34+00:00,2025-08-13T04:11:53+00:00,BUY,External-NextSecond-Adverse,long:External-NextSecond-Adverse,ETHUSDT:2025-08:long,ETHUSDT:2025-08:External-NextSecond-Adverse,ETHUSDT:2025-08:long:External-NextSecond-Adverse,SL,4648.783190917969,4657.430889704241,40269.91320272815,0.186021,-1.397931,74.910372,-0.00563,4099.0,60m+,0.56395,-0.872771,56.394992,-87.277097,-0.034913,-0.793607,-3.491311,-79.360669,gt20bps,loss,2025-08-13 03:00:00+00:00,291.0,4639.0,213.0,0.121065505334006,0.3022633261619147,ETHUSDT|2025-08-13T03:00:00+00:00|2025-08-13T03:03:33+00:00|long,2025-08-13 03:03:33+00:00,,,,fast,0.63,1.26,1.0,0.1,0.3599938043676583,0.9032206007792148,0.0468610327541554,213.0,0.07491,0.08054,18.602069,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-13T05:22:46+00:00,2025-08-13T06:22:46+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,4652.819652894809,4648.012173955639,40267.66142108191,-0.103324,-30.332399,-41.606155,-0.122141,3600.0,15-60m,0.13347,-0.673133,13.34703,-67.313275,0.029881,-0.095851,2.988098,-9.585133,5_to_10bps,loss,2025-08-13 03:00:00+00:00,291.0,4639.0,213.0,0.121065505334006,0.3022633261619147,ETHUSDT|2025-08-13T03:00:00+00:00|2025-08-13T03:03:33+00:00|long,2025-08-13 03:03:33+00:00,,,,fast,0.63,1.26,1.0,0.1,0.3599938043676583,0.9032206007792148,0.0468610327541554,213.0,-0.041606,0.080535,-10.332399,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-13T06:23:00+00:00,2025-08-13T07:23:00+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,4628.7439030730575,4623.965419928857,40218.80483007003,-0.103235,-30.323499,-41.519878,-0.121958,3600.0,15-60m,0.081147,-0.443618,8.114722,-44.361802,-0.035945,-0.404946,-3.59455,-40.494578,gt20bps,loss,2025-08-13 03:00:00+00:00,291.0,4639.0,213.0,0.121065505334006,0.3022633261619147,ETHUSDT|2025-08-13T03:00:00+00:00|2025-08-13T03:03:33+00:00|long,2025-08-13 03:03:33+00:00,,,,fast,0.63,1.26,1.0,0.1,0.3599938043676583,0.9032206007792148,0.0468610327541554,213.0,-0.04152,0.080438,-10.323499,20.0
